,LINK_ID,F_NODE,T_NODE,ROAD_NAME_,LENGTH,TRAFFIC
486,1220029102,1220039900,1220040600,봉은사로,152.8712736,107
487,1220029901,1220039900,1220041300,언주로,138.9206931,156
488,1220029802,1220041300,1220039900,언주로,138.9206931,124
489,1220029904,1220044000,1220045300,언주로,87.17651585,156
490,1220029805,1220045300,1220044000,언주로,87.17651551,124
491,1220082600,1220043900,1220044300,선릉로125길,126.3948018,0
492,1220082700,1220044300,1220043900,선릉로125길,126.3948018,0
493,1220085500,1220045600,1220045900,학동로46길,82.58552751,0
494,1220085400,1220045900,1220045600,학동로46길,82.58552751,0
495,1220085200,1220045600,1220045800,선릉로129길,140.9898312,0
496,1220085300,1220045800,1220045600,선릉로129길,140.9897949,0
497,1220086900,1220045800,1220046600,학동로50길,83.03768178,0
498,1220086800,1220046600,1220045800,학동로50길,83.03765926,0
499,1220086400,1220045800,1220046200,선릉로129길,144.9264995,0
500,1220086500,1220046200,1220045800,선릉로129길,144.9265931,0
501,1220084500,1220045800,1220044300,학동로50길,154.4504038,0
502,1220084600,1220044300,1220045800,학동로50길,154.4504038,0
503,1220031005,1220046900,1220046200,선릉로,83.00175278,27
504,1220031105,1220046200,1220046900,선릉로,83.00175278,36
505,1220031004,1220046200,1220044700,선릉로,161.1027505,27
506,1220031104,1220044700,1220046200,선릉로,161.1027505,36
507,1220031003,1220044700,1220043600,선릉로,111.6491766,27
508,1220031103,1220043600,1220044700,선릉로,111.6490807,36
509,1220031002,1220043600,1220043200,선릉로,54.4775882,27
510,1220031102,1220043200,1220043600,선릉로,54.4775882,36
511,1220034101,1220048200,1220049200,삼성로,134.9220438,58
512,1220034001,1220049200,1220048200,삼성로,134.9219519,45
513,1220032805,1220048200,1220048100,학동로,204.5008844,54
514,1220032905,1220048100,1220048200,학동로,204.5007651,64
515,1220032804,1220048100,1220047700,학동로,140.8044359,54
516,1220032904,1220047700,1220048100,학동로,140.8044359,64
517,1220032803,1220047700,1220047200,학동로,243.1339576,54
518,1220032903,1220047200,1220047700,학동로,243.1339576,64
519,1220032802,1220047200,1220047000,학동로,139.0181739,54
520,1220032902,1220047000,1220047200,학동로,139.0181739,64
521,1220032801,1220047000,1220046900,학동로,84.37697806,54
522,1220032901,1220046900,1220047000,학동로,84.37697806,64
523,1220032002,1220046600,1220045900,학동로,152.6141779,71
524,1220032102,1220045900,1220046600,학동로,152.6141779,69
525,1220033501,1220046900,1220047400,선릉로,81.50726312,17
526,1220033401,1220047400,1220046900,선릉로,81.50732869,33
527,1220087300,1220045900,1220046700,학동로45길,81.51413532,0
528,1220087200,1220046700,1220045900,학동로45길,81.51413532,0
529,1220087600,1220046700,1220046300,언주로134길,225.4154896,0
530,1220087500,1220046300,1220046700,언주로134길,225.4155133,0
531,1220033101,1220045300,1220046300,언주로,119.0725043,198
532,1220033001,1220046300,1220045300,언주로,119.0725034,98
533,1220032001,1220045900,1220045300,학동로,265.5267302,71
534,1220032101,1220045300,1220045900,학동로,265.5267302,69
535,1220033103,1220048800,1220049600,언주로,65.03441402,198
536,1220033003,1220049600,1220048800,언주로,65.03437985,98
537,1220033104,1220049600,1220050700,언주로,158.2031639,198
538,1220033004,1220050700,1220049600,언주로,158.2030364,98
539,1220092600,1220051800,1220050300,도산대로50길,163.9087951,0
540,1220092700,1220050300,1220051800,도산대로50길,163.9087951,0
541,1220094400,1220052000,1220052400,도산대로58길,88.49943994,0
542,1220094500,1220052400,1220052000,도산대로58길,88.49945486,0
543,1220025503,1220033900,1220034700,역삼로,186.9484068,20
544,1220025403,1220034700,1220033900,역삼로,186.9484068,13
545,1220024901,1220031300,1220032300,삼성로,159.7360001,43
546,1220024801,1220032300,1220031300,삼성로,159.7360001,43
547,1220024902,1220032300,1220034000,삼성로,283.4396173,43
548,1220024802,1220034000,1220032300,삼성로,283.4396173,43
549,1220024903,1220034000,1220034700,삼성로,68.11136416,43
550,1220024803,1220034700,1220034000,삼성로,68.11136416,43
551,1220026701,1220034700,1220035400,삼성로,78.5854163,52
552,1220026601,1220035400,1220034700,삼성로,78.5854163,40
553,1220026702,1220035400,1220036500,삼성로,203.2384118,52
554,1220026602,1220036500,1220035400,삼성로,203.2384118,40
555,1220026703,1220036500,1220037400,삼성로,171.9722433,65
556,1220026603,1220037400,1220036500,삼성로,171.9722433,39
557,1220026804,1220037400,1220037200,테헤란로,147.2574924,87
558,1220026904,1220037200,1220037400,테헤란로,147.2574563,93
559,1220026803,1220037200,1220036800,테헤란로,203.5628259,87
560,1220026903,1220036800,1220037200,테헤란로,203.5627896,93
561,1220026802,1220036800,1220036300,테헤란로,203.0492316,87
562,1220026902,1220036300,1220036800,테헤란로,203.0491384,93
563,1220026801,1220036300,1220035900,테헤란로,169.0709015,87
564,1220026901,1220035900,1220036300,테헤란로,169.070994,93
565,1220026003,1220035900,1220035700,테헤란로,171.368112,77
566,1220026103,1220035700,1220035900,테헤란로,171.368112,103
567,1220026002,1220035700,1220034900,테헤란로,273.1439261,77
568,1220026102,1220034900,1220035700,테헤란로,273.1439261,103
569,1220026001,1220034900,1220034100,테헤란로,144.6948056,77
570,1220026101,1220034100,1220034900,테헤란로,144.6948637,103
571,1220069300,1220034900,1220035600,테헤란로43길,101.960739,0
572,1220069200,1220035600,1220034900,테헤란로43길,101.9607981,0
573,1220070800,1220035700,1220036100,테헤란로51길,101.2679631,0
574,1220070700,1220036100,1220035700,테헤란로51길,101.2678338,0
575,1220027701,1220035900,1220036700,선릉로,140.2814303,28
576,1220027601,1220036700,1220035900,선릉로,140.2813366,24
577,1220071900,1220036700,1220037100,선릉로94길,167.0733547,0
578,1220072000,1220037100,1220036700,선릉로94길,167.0734476,0
579,1220072800,1220037100,1220037300,테헤란로63길,61.12405334,0
580,1220072700,1220037300,1220037100,테헤란로63길,61.12395335,0
581,1220072200,1220036800,1220037600,테헤란로69길,149.7547374,0
582,1220072100,1220037600,1220036800,테헤란로69길,149.7547374,0
583,1220074600,1220037600,1220038500,삼성로95길,123.4341248,0
584,1220074700,1220038500,1220037600,삼성로95길,123.4341248,0
585,1220030102,1220042000,1220042200,봉은사로,148.4135104,89
586,1220030002,1220042200,1220042000,봉은사로,148.4135104,53
587,1220029201,1220039300,1220037400,삼성로,191.148348,46
588,1220029301,1220037400,1220039300,삼성로,191.148348,50
589,1220028101,1220037400,1220038700,테헤란로,265.6722978,110
590,1220028001,1220038700,1220037400,테헤란로,265.672391,45
591,1220003103,1220038600,1220037500,영동대로,73.28345344,70
592,1220003203,1220037500,1220038600,영동대로,73.28345344,56
593,1220074900,1220038600,1220038100,영동대로85길,111.3906145,0
594,1220074800,1220038100,1220038600,영동대로85길,111.3905794,0
595,1220075500,1220038100,1220039500,테헤란로98길,160.3711649,0
596,1220075400,1220039500,1220038100,테헤란로98길,160.3711649,0
597,1220028003,1220040300,1220039500,테헤란로,110.2361508,56
598,1220028103,1220039500,1220040300,테헤란로,110.2361145,119
599,1220003303,1220043800,1220042500,영동대로,139.2684339,90
600,1220003403,1220042500,1220043800,영동대로,139.2684339,121
601,1220003302,1220042500,1220040300,영동대로,511.2268663,90
602,1220003402,1220040300,1220042500,영동대로,511.2268663,121
603,1220003104,1220040300,1220038600,영동대로,161.6776081,70
604,1220003204,1220038600,1220040300,영동대로,161.6776081,56
605,1220003102,1220037500,1220036900,영동대로,125.1377459,70
606,1220003202,1220036900,1220037500,영동대로,125.1377459,56
607,1220003101,1220036900,1220001700,영동대로,82.4900815,70
608,1220003201,1220001700,1220036900,영동대로,82.4900815,56
609,1220027101,1220001700,1220037000,역삼로,200.8911917,21
610,1220027001,1220037000,1220001700,역삼로,200.8911917,12
611,1220028802,1220040800,1220040300,테헤란로,143.808605,66
612,1220028902,1220040300,1220040800,테헤란로,143.8085477,110
613,1220028803,1220041400,1220040800,테헤란로,169.1501577,66
614,1220028903,1220040800,1220041400,테헤란로,169.1502512,110
615,1220028002,1220039500,1220038700,테헤란로,242.3513442,56
616,1220028102,1220038700,1220039500,테헤란로,242.3512873,119
617,1220076700,1220038700,1220041000,테헤란로87길,199.1213822,18
618,1220076600,1220041000,1220038700,테헤란로87길,199.1213822,8
619,1220030802,1220043800,1220043100,봉은사로,353.3119015,63
620,1220030902,1220043100,1220043800,봉은사로,353.311804,124
621,1220031901,1220042400,1220044600,삼성로,242.687212,65
622,1220031801,1220044600,1220042400,삼성로,242.6872121,42
623,1220031902,1220044600,1220046000,삼성로,148.8331238,65
624,1220031802,1220046000,1220044600,삼성로,148.833255,42
625,1220031903,1220046000,1220047100,삼성로,143.8842984,64
626,1220031803,1220047100,1220046000,삼성로,143.8842984,44
627,1220031904,1220047100,1220048200,삼성로,163.8486717,64
628,1220031804,1220048200,1220047100,삼성로,163.8487102,44
629,1220033201,1220048500,1220048200,학동로,215.3232477,51
630,1220033301,1220048200,1220048500,학동로,215.3233241,71
631,1220035205,1220059000,1220057700,언주로,143.2496895,116
632,1220035305,1220057700,1220059000,언주로,143.2495903,225
633,1220035204,1220057700,1220056500,언주로,35.24822026,116
634,1220035304,1220056500,1220057700,언주로,35.24831934,225
635,1220034302,1220050700,1220051500,도산대로,199.2884982,62
636,1220034202,1220051500,1220050700,도산대로,199.2885913,85
637,1220034303,1220051500,1220051800,도산대로,135.4603382,62
638,1220034203,1220051800,1220051500,도산대로,135.4602456,85
639,1220034304,1220051800,1220052200,도산대로,167.2396687,62
640,1220034204,1220052200,1220051800,도산대로,167.2396328,85
641,1220094200,1220052100,1220052300,언주로154길,80.1846707,0
642,1220094300,1220052300,1220052100,언주로154길,80.18457765,0
643,1220035404,1220057300,1220055400,선릉로,236.2671198,29
644,1220035504,1220055400,1220057300,선릉로,236.2670924,38
645,1220035403,1220055400,1220053400,선릉로,128.3731214,29
646,1220035503,1220053400,1220055400,선릉로,128.3731214,38
647,1220035402,1220053400,1220052700,선릉로,69.343239,29
648,1220035502,1220052700,1220053400,선릉로,69.34314285,38
649,1220035903,1220056100,1220056300,압구정로,133.0826737,68
650,1220035803,1220056300,1220056100,압구정로,133.082643,30
651,1220035904,1220056300,1220057300,압구정로,150.2477562,68
652,1220035804,1220057300,1220056300,압구정로,150.2478515,30
653,1220100100,1220057200,1220056100,압구정로61길,81.32675391,0
654,1220100000,1220056100,1220057200,압구정로61길,81.32665892,0
655,1220035901,1220053000,1220054300,압구정로,91.32743507,68
656,1220035801,1220054300,1220053000,압구정로,91.32734344,30
657,1220096600,1220054300,1220054700,압구정로79길,79.17733477,0
658,1220096700,1220054700,1220054300,압구정로79길,79.17733477,0
659,1220096000,1220053200,1220054700,도산대로81길,89.24088841,0
660,1220095900,1220054700,1220053200,도산대로81길,89.24088841,0
661,1220036500,1220057300,1220059500,선릉로,315.2707097,10
662,1220036400,1220059500,1220057300,선릉로,315.2706835,1
663,1220036306,1220057300,1220057900,압구정로,143.7594366,144
664,1220036206,1220057900,1220057300,압구정로,143.7593412,67
665,1220036305,1220057900,1220058000,압구정로,71.29833865,144
666,1220036205,1220058000,1220057900,압구정로,71.29837205,67
667,1220036304,1220058000,1220058600,압구정로,135.5538032,144
668,1220036204,1220058600,1220058000,압구정로,135.5538032,67
669,1220036202,1220058900,1220058800,압구정로,49.84860986,67
670,1220103400,1220058600,1220060200,선릉로189길-압구정로_사,316.1169696,0
671,1220103500,1220060200,1220058600,선릉로189길-압구정로_사,316.1169967,0
672,1220104800,1220059900,1220060200,선릉로189길,204.6189231,0
673,1220104700,1220060200,1220059900,선릉로189길,204.6190472,0
674,1220105300,1220060200,1220060300,선릉로189길,135.6362795,0
675,1220105200,1220060300,1220060200,선릉로189길,135.6363755,0
676,1220034701,1220052200,1220052400,도산대로,199.7515784,55
677,1220034601,1220052400,1220052200,도산대로,199.7515784,77
678,1220034702,1220052400,1220052600,도산대로,291.0870155,55
679,1220034602,1220052600,1220052400,도산대로,291.0870155,77
680,1220034703,1220052600,1220053000,도산대로,245.4180169,55
681,1220034603,1220053000,1220052600,도산대로,245.4181157,77
682,1220034901,1220053000,1220053200,도산대로,77.86139744,68
683,1220034801,1220053200,1220053000,도산대로,77.86139744,73
684,1220034902,1220053200,1220053500,도산대로,196.4524499,68
685,1220034802,1220053500,1220053200,도산대로,196.4524499,73
686,1220034904,1220054100,1220054500,도산대로,132.2005102,45
687,1220034804,1220054500,1220054600,도산대로,132.2005102,63
688,1220004202,1220052900,1220052500,영동대로,49.28097422,124
689,1220004002,1220049500,1220044400,영동대로,626.2799343,75
690,1220004102,1220044400,1220049500,영동대로,626.280026,143
691,1220004001,1220044400,1220043800,영동대로,77.75735755,75
692,1220004101,1220043800,1220044400,영동대로,77.75726517,143
693,1220031402,1220045000,1220044800,봉은사로,53.64481558,45
694,1220031502,1220044800,1220045000,봉은사로,53.64481558,97
695,1220078400,1220041400,1220041600,테헤란로,83.30137148,112
696,1220078500,1220041600,1220041400,테헤란로,83.30137148,53
697,1220048900,1220019600,1220019000,삼성서울병원내부도로,93.53111337,0
698,1220048800,1220019000,1220019600,삼성서울병원내부도로,93.53101949,0
699,1220010803,1220005100,1220019000,일원로,238.7124355,6
700,1220010903,1220019000,1220005100,일원로,238.7124945,7
701,1220010802,1220019000,1220016900,일원로,152.8812722,6
702,1220010902,1220016900,1220019000,일원로,152.8812722,7
703,1220008002,1220015400,1220015500,광평로,63.6168748,18
704,1220008102,1220015500,1220015400,광평로,63.61689394,8
705,1220008001,1220015500,1220003900,광평로,356.8460636,18
706,1220008101,1220003900,1220015500,광평로,356.8460815,8
707,1220024400,1220032400,1220007600,삼전로,267.87079,62
708,1220024500,1220007600,1220032400,삼전로,267.8706616,47
709,1220031600,1220045400,1220045000,봉은사로,118.3408436,44
710,1220031700,1220045000,1220045400,봉은사로,118.3408436,81
711,1220025702,1220033300,1220034300,도곡로,389.1806696,44
712,1220025602,1220034300,1220033300,도곡로,389.180539,30
713,1220029400,1220041700,1220041600,올림픽로,107.7347218,53
714,1220029500,1220041600,1220041700,올림픽로,107.7347218,115
715,1220038503,1220063200,1220063100,헌릉로,196.8286333,75
716,1220038401,1220063400,1220011400,헌릉로,133.1694454,54
717,1220038501,1220011400,1220063400,헌릉로,133.1694454,79
718,1220109100,1220011700,1220063100,헌릉로-헌인릉1길_사이,42.79819911,0
719,1220108800,1220063100,1220011700,헌릉로-헌인릉1길_사이,42.79828998,0
720,1220038404,1220010700,1220063100,헌릉로,66.58069472,81
721,1220038504,1220063100,1220010800,헌릉로,90.97552009,75
722,1220037400,1210012800,1220010700,헌릉로,220.5289933,81
723,1220037500,1220010800,1210012800,헌릉로,196.1418628,75
724,1220020403,1220063500,1220006400,개포로140길,44.97316519,18
725,1220020503,1220006400,1220063500,개포로140길,44.97316519,3
726,1220017500,1220005700,1220006400,양재대로55길,332.5637671,2
727,1220017400,1220006400,1220005700,양재대로55길,332.5638597,18
728,1220020404,1220063600,1220063500,개포로140길,220.996387,18
729,1220020504,1220063500,1220063600,개포로140길,220.996387,3
730,1220020405,1220028100,1220063600,개포로,317.7978779,4
731,1220020505,1220063600,1220028100,개포로,317.7978399,14
732,1220060201,1220063700,1220027800,남부순환로,583.2572579,152
733,1220017002,1220026200,1220025800,양재대로,292.9094248,60
734,1220017102,1220025500,1220026100,양재대로,258.8493915,108
735,1220045500,1220015000,1220003900,일원로,215.8968135,0
736,1220045400,1220003900,1220015000,일원로,215.8968312,0
737,1220010101,1220003900,1220016200,광평로,250.8869454,11
738,1220010001,1220016200,1220003900,광평로,250.8870263,11
739,1220046000,1220017300,1220016200,광평로19길,239.4184581,0
740,1220046100,1220016200,1220017300,광평로19길,239.4183599,0
741,1220051600,1220021600,1220020900,밤고개로1길,131.968854,0
742,1220051500,1220020900,1220021600,밤고개로1길,131.9687601,0
743,1220005901,2040015700,1220010600,밤고개로,166.9180958,25
744,1220005801,1220010500,2040015700,밤고개로,166.9225281,29
745,1220006701,1220011100,1220011500,밤고개로,97.64781196,0
746,1220006601,1220011600,1220011100,밤고개로,97.14225225,69
747,1220005902,1220010600,1220011100,밤고개로,118.3058545,25
748,1220005802,1220011100,1220010500,밤고개로,118.3790805,29
749,1220006101,1220011100,1220010900,헌릉로,105.400113,59
750,1220006001,1220011200,1220011100,헌릉로,105.400107,73
751,1220039500,2040019100,1220012100,헌릉로718길,62.33982928,0
752,1220039400,1220012100,2040019100,헌릉로718길,62.38182949,0
753,1220006104,1220011800,1220012200,헌릉로,287.3576423,25
754,1220006003,1220012200,1220011800,헌릉로,287.3576423,62
755,1220040300,1220012500,1220012600,헌릉로745길-헌릉로757길_,102.8100629,0
756,1220040400,1220012600,1220012500,헌릉로745길-헌릉로757길_,102.8100629,0
757,1220039900,1220012600,1220012300,헌릉로757길,136.68133,4
758,1220040000,1220012300,1220012600,헌릉로757길,136.6812449,4
759,1220006106,1220012300,1220012400,헌릉로,105.8907143,123
760,1220006005,1220012400,1220012300,헌릉로,105.8907143,70
761,1220006004,1220012300,1220012200,헌릉로,125.817157,62
762,1220006105,1220012200,1220012300,헌릉로,125.817157,25
763,1220039800,1220012200,1220012500,헌릉로745길,147.4851416,0
764,1220039700,1220012500,1220012200,헌릉로745길,147.4851416,0
765,1220018903,1220026400,1220027200,양재대로,123.530496,112
766,1220018803,1220027200,1220026600,양재대로,126.5512313,95
767,1220005100,1220002400,1220054800,분당수서로,382.6572392,254
768,1220005000,1220054800,1220002400,분당수서로,391.3802082,107
769,1220018902,1220026100,1220026400,양재대로,246.4443569,42
770,1220018802,1220026600,1220026200,양재대로,240.7896219,45
771,1220018102,1220026000,1220006400,일원로3길,313.6824078,1
772,1220018002,1220006400,1220026000,일원로3길,313.7602473,0
773,1220108900,1220063600,1220063700,개포로,274.0144133,0
774,1220109000,1220063700,1220063600,개포로,270.6040386,0
775,1220017101,1220005700,1220025500,양재대로,602.6798996,108
776,1220017001,1220025800,1220005700,양재대로,571.1713862,60
777,1220014500,1220005100,1220005700,양재대로,612.346503,108
778,1220014402,1220005700,1220005100,양재대로,612.3904767,63
779,1220044900,1220015000,1220015500,광평로10길,523.397522,0
780,1220044800,1220015500,1220015000,광평로10길,542.2229327,0
781,1220045200,1220016200,1220015000,광평로20길,429.3871657,0
782,1220045100,1220015000,1220016200,광평로20길,447.9921678,0
783,1220047300,1220017300,1220016900,일원로13길,251.338526,0
784,1220047200,1220016900,1220017300,일원로13길,248.7022036,0
785,1220010002,1220016300,1220016200,광평로,578.1319635,11
786,1220010102,1220016200,1220016300,광평로,575.6551212,11
787,1220010003,1220017200,1220016300,광평로,473.1135706,11
788,1220010103,1220016300,1220017200,광평로,482.4880509,11
789,1220055700,1220023100,1220021600,광평로59길,836.6620184,0
790,1220055600,1220021600,1220023100,광평로59길,800.8796548,0
791,1220053800,1220021800,1220023100,광평로59길,104.5038769,0
792,1220053700,1220023100,1220021800,광평로59길,103.4182553,0
793,1220053200,1220021600,1220023100,밤고개로1길,299.3056329,0
794,1220053300,1220023100,1220021600,밤고개로1길,299.3675486,0
795,1220054900,1220021300,1220024600,광평로39길,525.1582077,0
796,1220054800,1220024600,1220021300,광평로39길,505.5558581,0
797,1220050300,1220021300,1220019200,광평로47길,231.5827722,0
798,1220050400,1220019200,1220021300,광평로47길,233.5014547,0
799,1220049300,1220017200,1220021300,광평로39길,333.0560958,0
800,1220049200,1220021300,1220017200,광평로39길,349.9165414,0
801,1220010004,1220019200,1220017200,광평로,260.2657679,11
802,1220010104,1220017200,1220019200,광평로,255.9260614,11
803,1220006604,1220020000,1220013800,밤고개로,1392.595701,79
804,1220006706,1220018500,1220020000,밤고개로,120.7879693,50
805,1220049400,1220064500,1220018200,광평로56길,162.2765398,0
806,1220049500,1220018200,1220064500,광평로56길,162.410463,0
807,1220048200,1220018200,1220021800,밤고개로5길,599.7383791,0
808,1220048300,1220021800,1220018200,밤고개로5길,572.4011299,0
809,1220006704,1220013800,1220017800,밤고개로,1235.227246,50
810,1220041400,1220013000,1220013800,자곡로7길,1058.343786,0
811,1220041500,1220013800,1220013000,자곡로7길,1067.317497,0
812,1220038402,1220063200,1220063400,헌릉로,421.9798796,54
813,1220006702,1220011500,1220012900,밤고개로,720.8176822,0
814,1220006602,1220012900,1220011600,밤고개로,717.2465206,69
815,1220037900,1220011100,1220011300,헌릉로,104.4926831,79
816,1220037800,1220011000,1220011100,헌릉로,105.9407073,54
817,1220039600,1220012100,1220012300,헌릉로758길,155.8980189,0
818,1220039200,1220011800,1220012100,헌릉로718길,390.2711915,11
819,1220039300,1220012100,1220011800,헌릉로718길,388.8034578,0
820,1220040700,1220012700,1220012500,헌릉로745길,256.8960295,0
821,1220040800,1220012500,1220012700,헌릉로745길,258.5149489,0
822,1220040500,1220012700,1220012500,헌릉로745길_인접길,422.2003056,0
823,1220040600,1220012500,1220012700,헌릉로745길_인접길,386.0004044,0
824,1220036303,1220058600,1220058900,압구정로,156.0392516,144
825,1220094900,1220051700,1220053800,논현로168길,404.3517135,0
826,1220094800,1220053800,1220051700,논현로168길,389.8316026,0
827,1220062400,1220030600,1220007600,남부순환로,524.4387982,96
828,1220058500,1220026300,1220029500,영동대로,447.5856119,39
829,1220058400,1220029500,1220026300,영동대로,448.3822431,78
830,1220011703,1220019500,1220023700,양재천로,798.5216061,9
831,1220011701,1220003800,1220018100,양재천로,569.5079184,10
832,1220059100,1210032500,1220027300,역삼로3길,353.5759408,0
833,1220059200,1220027300,1210032500,역삼로3길,372.1713733,0
834,1220058900,1220029900,1220030900,삼성로51길,973.6566794,0
835,1220059000,1220030900,1220029900,삼성로51길,933.4745219,0
836,1220065000,1220033600,1220033400,테헤란로38길,288.072745,0
837,1220065100,1220033400,1220033600,테헤란로38길,270.2474977,0
838,1220063800,1220031700,1220033200,논현로86길,301.3120765,0
839,1220062900,1220031900,1220031700,논현로85길,203.7293666,0
840,1220063000,1220031700,1220031900,논현로85길,184.0144647,0
841,1220063100,1220032000,1220031900,논현로87길,245.791902,0
842,1220063200,1220031900,1220032000,논현로87길,224.3552175,0
843,1220021700,1220006600,1220031500,테헤란로8길,585.4404521,30
844,1220021600,1220031500,1220006600,테헤란로8길,585.3829579,13
845,1220011902,1210024100,1210028400,강남대로,529.557749,72
846,1220011802,1210028400,1210024100,강남대로,530.5893609,90
847,1220052600,1220017500,1220024300,남부순환로363길,580.1706486,0
848,1220052500,1220024300,1220017500,남부순환로363길,578.3123216,0
849,1220050100,1220017500,1220021400,남부순환로365길,443.7510529,0
850,1220050200,1220021400,1220017500,남부순환로365길,447.3102705,0
851,1220007802,1220003800,1220014900,양재천로,386.7430102,4
852,1220007900,1220014900,1220003800,양재천로,385.8424421,7
853,1220007002,1220003500,1220014700,개포로,626.897568,9
854,1220007102,1220014700,1220003500,개포로,632.6943556,6
855,1220006502,1210017100,1210019000,논현로,324.7295944,9
856,1220006402,1210019000,1210017100,논현로,329.1102521,19
857,1220043700,1220013400,1220014200,개포로22길,305.9917357,0
858,1220043600,1220014200,1220013400,개포로22길,304.7133951,0
859,1220044300,1220014200,1220014700,개포로22길,201.3431049,0
860,1220044200,1220014700,1220014200,개포로22길,207.5652586,0
861,1220043100,1220014500,1220013400,언주로7길,641.8071204,0
862,1220043000,1220013400,1220014500,언주로7길,659.5653955,0
863,1220042100,1220013400,1220013200,논현로10길,130.4244273,0
864,1220042000,1220013200,1220013400,논현로10길,130.1030833,0
865,1220008401,1220016400,1220003500,언주로,421.025004,175
866,1220008501,1220003500,1220016400,언주로,419.3197973,106
867,1220008200,1220016500,1220003500,개포로,560.6695927,10
868,1220008300,1220003500,1220016500,개포로,564.2892425,7
869,1220010500,1220004200,1220017900,남부순환로378길,179.5510006,2
870,1220010400,1220017900,1220004200,남부순환로378길,176.5550647,7
871,1220011601,1220018100,1220017600,양재천로,63.54182214,1
872,1220053400,1220021200,1220023200,언주로30길,298.562893,0
873,1220053500,1220023200,1220021200,언주로30길,299.095951,0
874,1220010700,1210026200,1220017900,남부순환로,370.6426049,122
875,1220010600,1220017900,1210026200,남부순환로,367.7616698,100
876,1220013401,1220021400,1210026200,논현로,323.5129888,99
877,1220013501,1210026200,1220021400,논현로,321.9005603,43
878,1220013402,1220025900,1220021400,논현로,442.3153866,99
879,1220013502,1220021400,1220025900,논현로,447.5261132,43
880,1220054100,1210028400,1220023500,강남대로58길,215.8119199,0
881,1220054200,1220023500,1210028400,강남대로58길,190.1678079,0
882,1220056300,1220027300,1220024000,도곡로3길,350.4427464,0
883,1220056400,1220024000,1220027300,도곡로3길,350.4095763,0
884,1220057800,1220027900,1220027100,논현로64길,413.8460674,0
885,1220057700,1220027100,1220027900,논현로64길,413.9108401,0
886,1220059400,1220028900,1220027900,도곡로37길,193.9248908,0
887,1220059300,1220027900,1220028900,도곡로37길,182.856252,0
888,1220019002,1220027600,1220027400,도곡로,151.5899336,79
889,1220019102,1220027400,1220027600,도곡로,150.112569,56
890,1220016002,1220027600,1220021900,언주로,645.4045107,142
891,1220016102,1220022300,1220027600,언주로,644.8382895,93
892,1220060800,1220028700,1220030500,도곡로51길,301.5479841,0
893,1220060700,1220030500,1220028700,도곡로51길,301.4135572,0
894,1220059700,1220028200,1220028900,도곡로43길,288.8176808,0
895,1220059600,1220028900,1220028200,도곡로43길,267.7472549,0
896,1220019300,1220024100,1220029300,선릉로,635.7354272,36
897,1220019200,1220029300,1220024100,선릉로,635.6482194,36
898,1220055400,1220026500,1220023700,남부순환로394길,353.4719303,0
899,1220055500,1220023700,1220026500,남부순환로394길,353.0570339,0
900,1220018501,1220024100,1220026500,남부순환로,452.2375552,74
901,1220018401,1220026500,1220024100,남부순환로,452.1675738,96
902,1220014100,1220023200,1220024100,선릉로,146.2867358,0
903,1220014000,1220024100,1220023200,선릉로,146.160688,22
904,1220011001,1220019400,1220016500,선릉로,277.5528806,12
905,1220011101,1220016500,1220019400,선릉로,274.0227598,5
906,1220011002,1220023200,1220019400,선릉로,298.3713906,12
907,1220011102,1220019400,1220023200,선릉로,298.4392298,5
908,1220011604,1220022600,1220020300,양재천로,233.9965002,1
909,1220015201,1220023700,1220022600,양재천로,426.6495802,1
910,1220015202,1220023800,1220023700,양재천로,207.116765,1
911,1220015300,1220023700,1220001000,양재천로,995.1666112,10
912,1220012100,1220016500,1220022800,개포로,878.0453698,2
913,1220012000,1220022800,1220016500,개포로,885.4208725,5
914,1220009600,1220017700,1220003700,삼성로3길,713.5113966,0
915,1220009700,1220003700,1220017700,삼성로3길,712.5617655,3
916,1220009402,1220017700,1220015300,삼성로,482.7930647,23
917,1220009502,1220015300,1220017700,삼성로,478.5127551,16
918,1220015700,1220005300,1220024400,개포로,389.4209347,3
919,1220015600,1220024400,1220005300,개포로,385.6737904,4
920,1220013100,1220004700,1220005300,개포로88길,306.9154027,0
921,1220013000,1220005300,1220004700,개포로88길,313.2488427,0
922,1220011200,1220004700,1220017700,삼성로4길,309.6079592,0
923,1220011300,1220017700,1220004700,삼성로4길,311.443165,0
924,1220012200,1220022100,1220004700,영동대로3길,400.991208,0
925,1220012300,1220004700,1220022100,영동대로3길,415.0636013,0
926,1220016800,1220001000,1220024200,양재천로,604.5344244,1
927,1220017300,1220024400,1220006200,개포로,337.2102156,4
928,1220017202,1220006200,1220024400,개포로,337.4521467,13
929,1220014600,1220005500,1220022100,영동대로4길,342.6329146,1
930,1220014700,1220022100,1220005500,영동대로4길,339.3120407,3
931,1220015900,1220005500,1220006000,개포로110길,318.4906184,3
932,1220015800,1220006000,1220005500,개포로110길,315.4096824,0
933,1220016400,1220006200,1220005500,개포로110길,240.6000325,2
934,1220016500,1220005500,1220006200,개포로110길,239.5541622,1
935,1220019601,1220027700,1220006200,개포로109길,234.3823037,3
936,1220019701,1220006200,1220027700,개포로109길,219.796214,1
937,1220057200,1220028100,1220026000,개포로124길,269.4477112,0
938,1220057300,1220026000,1220028100,개포로124길,269.1282685,0
